docid,title,snippet1,snippet2,snippet3,Q1_score,Q2_score,Q3_reason,other_text,ManualBiasLabel,outletLabel,Correct
ed2ef6cf-1f10-4a40-a73e-7736adea86b2,"Pence vows to 'fix' religious freedom law, ensure 'no license to discriminate'","Indiana Gov. Mike Pence, whose state is under fire over the passage of a religious freedom law that critics say could allow businesses to discriminate based on sexual orientation, said Tuesday that he and legislative leaders plan to clarify the policy in the coming days.","""I abhor discrimination,"" the Republican governor told Fox News.","Other elected officials have jumped on the backlash. Virginia Gov. Terry McAuliffe issued a letter to Indiana corporations saying Virginia is a business-friendly state that does ""not discriminate against our friends and neighbors,"" while Chicago Mayor Rahm Emanuel sent letters to more than a dozen Indiana businesses, urging them to relocate to a ""welcoming place to people of all races, faiths and countries of origin.""",-5.0,-2.5,"[""0"",""5""]",,Right,Right,True
cbb65a27-bdbd-4c30-874d-bd3938b3873f,Dear Indiana Republicans: It’s Not That Hard to Survive a Hatestorm,In response to A Step Back For Feminism,"As Quin Hillyer notes, it looks like Indiana Republicans are in the process of “clarifying” their perfectly acceptable, easily defensible religious liberty law — all in the face of a hatestorm that is loud and furious but ultimately empty and powerless.",Just ask Governor Wendy Davis.,-5.0,2.5,"[""5"",""3""]",,Right,Right,True
b5c572aa-2a0c-4db8-a52d-a83cda5cc8d6,"The True Intent Of Indiana’s ‘Religious Freedom’ Bill, According To The People Who Helped Write It ","Indiana Gov. Mike Pence (R) and state Republican leaders have been playing damage control this week, claiming that the Religious Freedom Restoration Act is not a law that enables anti-LGBT discrimination. Meanwhile, however, the conservatives who advocated for the bill have been spurning this attempted walkback, asserting in the process that the goal was ensuring discrimination all along.","At the forefront of the conservative reaction is Micah Clark, who serves as executive director of the American Family Association of Indiana and who stood right behind Pence as he signed the bill. Speaking Monday to Tim Wildmon, head of the national American Family Association, Clark explained that conservatives should oppose any effort to clarify that the law does not legalize discrimination. “That could totally destroy this bill,” he explained.","Despite conservatives all asserting that RFRA is designed to allow businesses to refuse to offer products and services to same-sex couples that they offer to others, Pence continued to defend the law as not being discriminatory in a Wall Street Journal op-ed posted Monday evening. Perhaps unsurprisingly, it’s The Onion that has one of the most accurate headlines this week: “Indiana Governor Insists New Law Has Nothing To Do With Thing It Explicitly Intended To Do.”",-5.0,5.0,"[""1"",""5""]",,Left,Left,True
40db9799-3725-43eb-86a5-d02c9e0cd24c,Indy Star Editorial Board Demands Pence Pass Anti-Discrimination Law,"The Indianapolis Star devoted it’s entire front page Tuesday to the “state of crisis” in Indiana, because of the religious freedom law Gov. Mike Pence signed last week.","An editorial titled “FIX THIS NOW” dominates the page. Below the editorial is a plea for readers to use the apologetic hashtag “WeAreIndiana,” and direction to more coverage of the law.","Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact [email protected].",-5.0,-5.0,"[""5"",""3""]",,Left,Right,False
31593fab-912f-41f8-9281-f08b634afd32,GOP Mayor Of Indianapolis Signs Executive Order Protecting LGBT Community,"WASHINGTON -- The Republican mayor of Indiana's largest city is working to stem the backlash from a new ""religious freedom"" law, breaking with members of his own party in order to reassure companies that Indianapolis is still a good place to do business.","Indianapolis Mayor Greg Ballard (R) held a press conference Monday afternoon, giving his first public remarks since Gov. Mike Pence (R) signed the Religious Freedom Restoration Act into law. The measure would allow any individual or corporation to cite its religious beliefs as a defense when sued by a private party and could open the door to businesses refusing to service members of the lesbian, gay, bisexual and transgender community.","HUFFPOST READERS: If you live in Indiana, and feel you've been discriminated against due to your sexual orientation or gender identity, we want to hear from you. Email your story or any tips to openreporting@huffingtonpost.com. Include your name, the city you live in, and a phone number if you're willing to be contacted by a reporter.",2.5,-5.0,"[""6""]",,Left,Left,True
0c51ca10-7520-4fc3-b42d-325d5e22e1fd,"Poor, Misunderstood Mike Pence Forced to Amend Religious-Freedom Law",Photo: Aaron P. Bernstein/Getty Images,"Indiana Governor Mike Pence announced today that he will support new legislation to amend and clarify his state’s religious-freedom law, which may or may not have opened the door to legalized business discrimination against gays. Pence was forced to revise the state’s law by a swift and overwhelming social backlash supported by a number of business leaders.","It is possible that the vagueness of the law’s terms was a simple failure of clarity. It is more likely that Pence and his allies had to carefully strike a balance between public and business opinion that won’t stand for openly discriminatory laws, and a large segment of his base that demands exactly that. Either way, the backlash against Indiana was a necessary and apparently successful expression of a newfound social consensus that gay people deserve the protections of equal citizenship.",0.0,0.0,"[""1"",""5""]",,Left,Left,True
260a13e9-9055-4c48-8a2f-135c3a704b95,Indy Star Blasts Gov. Mike Pence Over 'Religious Freedom' Law: 'Fix This Now',"The Indianapolis Star is holding Gov. Mike Pence (R) accountable for the state's controversial ""religious freedom"" law.","On Thursday, Pence signed the Religious Freedom Restoration Act, which allows businesses to discriminate against people by citing religious beliefs if they get sued. The LGBT community is often targeted by this type of discrimination.",Read the full editorial at Indy Star.,0.0,-2.5,"[""6""]",,Left,Left,True
86a181e7-d173-4fca-be54-be2102d966a7,Obama To Raise Minimum Wage For Federal Contract Workers By Executive Order,"WASHINGTON -- President Barack Obama will announce during Tuesday night’s State of the Union address that he's raising the minimum wage for workers under federal contracts to $10.10 per hour, an administration official told The Huffington Post.","The new policy, to be instituted via executive order, may affect hundreds of thousands of workers whose jobs are supported by federal dollars. The move is designed in part to ratchet up pressure on Congress to pass legislation raising the minimum wage for all workers. The current federal minimum wage stands at $7.25 per hour, and hasn't been raised since 2009, after the last of a series of increases signed into law by then-President George W. Bush.","During his State of the Union address, Obama also will call on Congress to enact legislation championed by Sen. Tom Harkin (D-Iowa) and Rep. George Miller (D-Calif.) to raise the overall federal minimum wage to $10.10 per hour and peg it to inflation. That bill, which has broad Democratic support, would also increase the minimum wage for tipped workers, which hasn't budged in 20 years.",-5.0,5.0,"[""0"",""5""]",,Left,Left,True
6d6e0d6f-ada1-4f61-a660-9a63b51a51e3,Nancy Pelosi: 'Of Course' Obama Should Take Executive Action On LGBT Workplace Discrimination,"WASHINGTON -- The White House has been mum on whether President Barack Obama is prepared to take executive action to ban workplace discrimination against lesbian, gay, bisexual and transgender people. But ahead of the State of the Union, House Democratic leaders say taking that step is a no-brainer.","When asked Tuesday if she thinks the president should take action, House Minority Leader Nancy Pelosi (D-Calif.) said, ""Of course.""",This story has been updated to include further developments on Tuesday.,0.0,2.5,"[""0"",""5""]",,Left,Left,True
ea6288f7-7730-4d1c-835b-a18365f9c4ec,Here’s Where People Are Working To Raise The Minimum Wage Without Congress ,"In his State of the Union address on Tuesday, President Obama is expected to bring up not just an executive order to raise the minimum wage for workers employed through federal contracts, but his support for bringing the federal wage up to $10.10 an hour from its current level of $7.25.",But many cities and states aren’t waiting for action at the federal level to give their workers a raise. There has been a flurry of legislative efforts across the states to increase incomes for the lowest paid workers:,"Conservatives often oppose an increase in the minimum wage because they say it would hurt jobs. But recent studies found that increasing the minimum wage, even during times of high unemployment, doesn’t have a negative impact on job growth. States that raised their wages even had slightly above average job growth. Another review of the research found that any negative effects on employment from raising minimum wages were “too modest to have meaningful consequences for public policy.” A higher wage can even have benefits for businesses, such as increasing demand, reducing turnover, and encouraging employees to work harder.",0.0,-2.5,"[""1"",""5""]",,Left,Left,True
33ed677d-ab9b-4daf-bb26-1cd095d7dfa5,Obama to sign executive order raising minimum wage for federal contractors,"President Obama, in the first of potentially many executive actions tied to his State of the Union address, will unilaterally increase the minimum wage for workers under new federal contracts to $10.10 an hour, from $7.25, in an effort to build momentum for a minimum wage hike for all Americans.","The executive order, which had been pushed by progressive Democratic lawmakers, applies to all contractors performing services for the federal government and would affect more than 2 million employees, according to an administration official.","Democrats across the political spectrum have lobbied for a higher minimum wage this year, after Obama got the ball rolling on the issue by calling for an increase in his February budget speech. Since then, union-organized demonstrations in front of profitable mega-chains such as Wal-Mart and McDonald's have kept it in the public eye.",-5.0,2.5,"[""1"",""5""]",,Left,Right,False
8462881f-a8b7-48c6-92e9-294f2cfd6a15,What’s Really Driving the Push to Hike the Minimum Wage: Union Dues,"This morning, President Obama is announcing that by executive order, he’s raising the minimum wage to $10.10 for those working on new federal contracts.","The two-page “fact sheet” for the move fails to mention how many workers would be getting better wages. Note that the executive order only sets the minimum wage level for new contracts, as the White House cannot change the terms of existing contracts.","And now you see why raising the minimum wage is such an intense priority for Democrats. A higher minimum wage means higher wages for union workers, which means higher union dues, which gives unions more money to spend during campaign season.",0.0,0.0,"[""5"",""3""]",,Right,Right,True
76e341dd-87c6-4a62-b079-a0c4a6e0a5cc,Obama to issue executive order raising minimum wage,"U.S. President Barack Obama speaks about the National Security Agency from the Justice Department in Washington January 17, 2014. REUTERS/Kevin Lamarque",President Obama has said he has a pen and a phone. Now he is using them to raise the minimum wage.,Follow Breanna on Twitter,5.0,0.0,"[""5"",""3""]",,Center,Right,False
f4be4044-b575-4a2b-bbcc-b97450329e7c,Mistakes Were Made,"Rich – That’s all fair. I don’t dispute that if we hadn’t gone to war in 2003, or if we knew then what we know now, that Saddam might well still be in power. It’s even the most likely scenario. We seized a moment, and as I said in that column , I think the pro-war side had the better argument at the time. But sometimes the better arguments turn out to be wrong when tested by reality. I subscribe to lots of might-have-been views on the war, and if it had been done right (assuming it could be), I wouldn’t have cared one whit about the WMD stuff. But the argument for toppling Saddam — from my point of view — was never that he was the greatest threat we face, but that he was the easiest target among various great threats. Iraq, obviously, has not turned out to be so easy (as a side note, I heard Ralph Peters on C-Span this morning making a very similar case). I’m a big supporter of the war on terror and I would like to think that even if we hadn’t gone to war in 2003, I would still have favored an aggressive policy toward Iraq. That means maybe we could have waited until 2004 or used proxies or done X, Y or Z.","Chait meanwhile was trying to play some kind of gotchya where he could claim that I was advocating the same position as him. My only point was that my view that the war was a mistake doesn’t necessarily require that my preference would be an Iraq with Saddam in power today. It’s possible, but certainly not my preferred position. Moreover, saying we should re-install Saddam simply isn’t remotely the same thing as saying we shouldn’t have deposed him the way we did. Just reverse it to see what I mean. If I wrote that all liberals who opposed the war really want to re-install Saddam, I’d get spammed from angry liberals for months.","Oh, one last point: Whatever I think about how we got into Iraq, the fact is we are there and a premature bug-out (er, “redeployment”) would be a disaster.",-2.5,-5.0,"[""6""]",,Right,Right,True
010d924f-4636-45ce-a97e-703055a109ad,Mark Levin may have prompted IRS-conservative group revelations,Conservative radio talker Mark Levin appears to have touched off the investigation into Internal Revenue Service targeting of conservative political groups back in March 2012.,"In a letter last year on behalf of the Landmark Legal Foundation, an organization he heads, Levin requested an investigation into what he called “misconduct.”","After that initial contact, Levin said two agents from Treasury paid his office a visit seeking more information.",-2.5,5.0,"[""1"",""5""]",,Right,Right,True
1d5c739f-5e4b-4be8-8a42-13d8a62eca40,IRS Targeted Tea Party Tax-Exempt Groups For Increased Scrutiny And Missed The Real Problem ,"The Internal Revenue Service (IRS) acknowledged Friday that it had improperly flagged groups applying for tax-exempt status for additional scrutiny if they contained common Tea Party keywords in their names. Rather than addressing the real problem of political committees masquerading as 501(c)(4) groups to evade public disclosure laws, this approach instead delayed the process for several groups purely on the basis of their names.","Lois Lerner, head of the IRS unit that oversees tax-exempt groups, noted that the number of 501(c)(4) group applications doubled between 2010 and 2012. As a result of this influx, she explained, low-level workers at the agency’s Cincinnati office had flagged about 300 applications for additional review based on a keyword search. None had their status revoked or denied and the IRS apologized for the mistake.","Karl Rove’s Crossroads GPS, for example, told the IRS that any political ads run by the group would be “limited in amount” and “would not constitute the group’s primary purpose.” Campaign finance reform advocates have argued that, in light of more than $70 million in “independent expenditure” ad spending, the group’s primary purpose is clearly campaign activity. But rather than register with the Federal Election Commission as a political committee, Crossroads GPS continues to claim that it is not such a group and need not publicly identify its funders.",-5.0,2.5,"[""0"",""5""]",,Left,Left,True
