docid,title,snippet1,snippet2,snippet3,Q1_score,Q2_score,Q3_reason,other_text,ManualBiasLabel,outletLabel,Correct
f0b67bb1-65cc-4126-ae05-c529e646d8ff,Trump: 'Really surprised' by Ryan holding back endorsement,"Donald Trump said Friday he was “really surprised” by House Speaker Paul Ryan declining to endorse him, telling Fox News he has brought “millions” into the party and is getting endorsements “left and right” – except from Ryan.","Despite the presumptive Republican nominee’s claims, he still faces resistance from some senior GOP figures, including Ryan’s 2012 running mate Mitt Romney, a vocal Trump critic who plans to skip the July convention.",A spokesman later clarified that Trump plans to pick a Republican.,-2.5,0.0,"[""6""]",,Right,Right,True
a5e4f7dd-8737-4b30-8f1a-fd7bb08aef9e,This Taco Bowl Is What Donald Trump Is Offering As Hispanic Outreach ,"If a taco bowl is presumptive Republican presidential nominee Donald Trump’s way of reaching out to the Hispanic community, he might want to rethink his strategy.","Trump, who has focused much of this election cycle on making inflammatory remarks about Latino immigrants, declared his love for Cinco de Mayo with a taco bowl at his namesake building in New York City on Thursday.","Trump isn’t the only Republican to miss the mark on Hispanic outreach. For the past three years, the Republican National Committee has celebrated Hispanic Heritage Month by ignoring the topic of immigration reform. And in this year’s Cinco de Mayo message, the RNC omitted last year’s call for a “welcoming country.”",2.5,-5.0,"[""0"",""5""]",,Left,Left,True
a5c19641-f21a-4898-bb72-1819660fe155,Donald Trump Eats Taco Bowl To Prove He Really Loves Hispanics,"U.S. Republican presidential candidate Donald Trump speaks during a campaign rally at the Allen County War Memorial Coliseum in Fort Wayne, Indiana, U.S., May 1, 2016. REUTERS/Kamil Krzaczynski","Republican presidential candidate Donald Trump tweeted a picture of himself eating a taco bowl Thursday, making sure to let the world know he loves Hispanics and wishes them all a happy Cinco de Mayo.","Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact [email protected].",5.0,5.0,"[""1"",""5""]",,Right,Right,True
156fd702-89d5-47b6-b18b-9ffe174e5494,"Vicente Fox, former Mexican president, apologizes to Donald Trump for border wall outburst",Former Mexican President Vicente Fox on Wednesday invited Donald Trump to visit the country and apologized for using brash language when he criticized the presumptive Republican presidential nominee’s border wall plan nearly two months ago.,"Mr. Fox, who served as Mexico’s president from 2000 to 2006, has slammed Mr. Trump as “ignorant” and “crazy” for his proposal to get Mexico to foot the bill for the border wall. Speaking to Fusion’s Jorge Ramos in February, Mr. Fox said, “I’m not going to pay for that f–—g wall.","Copyright © 2018 The Washington Times, LLC. Click here for reprint permission.",-2.5,-5.0,"[""5"",""4""]",,Center,Right,False
99e3faef-dfb7-479e-91f8-78b8efdc8f33,Paul Ryan Is Not Ready to Endorse Donald Trump,The speaker of the House is not on board the Trump Train:,"Speaker Paul D. Ryan, the nation’s highest-ranking elected Republican, said Thursday he was “not ready” to endorse Donald J. Trump, the presumptive Republican nominee. Mr. Ryan, who is also chairman of the Republican National Convention, has repeatedly said he would support his party’s nominee. But he has carved out some terrain to differentiate himself, by insisting that House Republicans write their own policy agenda this year and by giving speeches that at times criticized Mr. Trump’s views. Mr. Ryan said Republicans needed a “standard-bearer” who embodied the party’s standards. “I don’t want to underplay what he accomplished,” Mr. Ryan said about Mr. Trump. But he added, “We hope that our nominee aspires to be Lincoln and Reaganesque,” someone who “appeals to a vast majority of Americans.” “I think conservatives want to know does he share our values and our principles,” he said. “There’s a lot of questions conservatives are going to want answers to.”","Ryan is right to break with Senator Mitch McConnell, who said this week that he “remained committed to supporting the nominee chosen by Republican voters.” GOP leaders possess free will and a conscience, they should exercise that will to preserve the intellectual and moral integrity of the conservative movement. Come join us in Never Trump, Mister Speaker. Spend your energy preserving the House and rebuilding the conservative movement. Every minute spent on the deck of the USS Trump is another minute spent hurtling straight into the political icebergs.",-2.5,0.0,"[""5"",""3""]",,Left,Right,False
f58e6931-386f-4dfd-b007-3a0871201c79,Donald Trump may be only pro-life option left,"While some conservatives are already questioning whether to support presumptive Republican presidential nominee Donald Trump in the general election, several prominent pro-life groups say he’s the only viable option for abortion opponents in 2016.",Between Mr. Trump and likely Democratic presidential nominee Hillary Clinton — the only presidential candidate ever endorsed by Planned Parenthood — Father Frank Pavone says the decision is easy.,"Copyright © 2018 The Washington Times, LLC. Click here for reprint permission.",2.5,-2.5,"[""5"",""4""]",,Right,Right,True
66ddbca9-d303-41e3-8480-b389b86e9d57,There Aren’t Enough White Dudes in America to Elect Donald Trump President,Photo: John Moore/2016 Getty Images,"It’s not a secret that Donald Trump is not very, and is not likely ever to become, popular among minority voters. He’s also given women a lot of reasons to dislike him for his porcine ways, and they have reciprocated with some terrible favorable/unfavorable ratings. A recent ABC News–Washington Post survey showed Trump at 29/68 among white women, a demographic group that only one Democrat (Bill Clinton in 1996) has carried since the 1960s.","No, Trump’s not going to carry all of the white men in America, particularly since he strikes many of the younger bros as a cartoon-villain representation of everything they dislike and fear about the baby-boom generation. So he’d be wise to explore ways to kiss and make up with the majority of Americans he’s disrespected.",-2.5,2.5,"[""5"",""3""]",,Left,Left,True
565c7a2e-fea2-44df-9fbd-0c7ec94b6972,Trump to Fundraise with the RNC -- Hypocrite,"Per the Wall Street Journal, Trump’s self-financing days are over:","Facing a prospective tab of more than $1 billion to finance a general-election run for the White House, Donald Trump reversed course Wednesday and said he would actively raise money to ensure his campaign has the resources to compete with Hillary Clinton’s fundraising juggernaut. His campaign also is beginning to work with the Republican National Committee to set up a joint fundraising committee after his last two rivals—Texas Sen. Ted Cruz and Ohio Gov. John Kasich—dropped out in the wake of Mr. Trump’s resounding Indiana win on Tuesday.","And yet Trump is here promising to raise money from precisely the same people he has previously described as the problem — not only from the “elite” private interests, but alongside the RNC itself. Are we really to believe that the Money Corrupts! claim obtains only during the primaries, victory in which affords a candidate no actual power, but not during the general, which delivers to the victor the most powerful office in the land?",-2.5,0.0,"[""5"",""4""]",,Left,Right,False
eb344d33-63dc-4df8-8909-0c9bcf8454ff,Obama: GOP trying to ‘plunge this country back into a recession’,"After a disagreeable phone call with Speaker John A. Boehner on the budget impasse, President Obama Saturday accused House Republicans of trying to “plunge this country back into a recession” in their battle with the president over Obamacare.","In his weekly address, Mr. Obama blamed the gridlock on “a faction on the far right of the Republican party who’ve convinced their leadership to threaten a government shutdown if they can’t shut off the Affordable Care Act.”","“We could fix it tomorrow,” Mr. Obama said. “Both houses of Congress can take a simple vote to pay our bills on time, then work together to pass a budget on time.”",2.5,-5.0,"[""1"",""5""]",,Left,Right,False
48644e02-fb8c-4fdb-b071-0fd2743bc477,Explainer: Why do some conservatives think they can defund ObamaCare?,"Most astute political observers see the effort to defund ObamaCare as, at best, a quixotic pursuit. So why are so many grassroots conservatives convinced it’ll work?","That’s the question I seek to answer in my latest column for The Guardian, where I lay out the 7 “unreasons” why some conservatives believe this to be a possible and prudent strategy.",Read the whole thing here.,2.5,2.5,"[""5"",""3""]",,Left,Right,False
e3fd55dc-4ec9-4e65-8a0d-22b4114ec091,Vote To Defund Obamacare Primes Showdown Over Shutdown,"WASHINGTON -- Ignoring the wishes of the White House and the Senate, the House of Representatives passed a stopgap funding bill Friday that will shut down the government unless Democrats agree to defund President Barack Obama's marquee health care law.","While the House voted 230 to 189 to pass the measure that Democrats have called unacceptable, Republicans insisted their bill does nothing to shutter the federal government.",This story has been updated with the names of those House lawmakers who did not vote with their party on the stopgap funding bill.,-5.0,-5.0,"[""0"",""5""]",,Right,Left,False
45bb966d-3fdb-4c58-873a-9ec113531f94,Red State Democrats Oppose Republican Effort To Defund Obamacare,"WASHINGTON -- While pushing an effort to defund Obamacare or risk a government shutdown, congressional Republicans have insisted they might have some unlikely allies on their side: Senate Democrats up for reelection in red states.","But at least two of those Democrats, Sens. Mark Begich (Alaska) and Mark Pryor (Ark.), laughed off the suggestion Thursday that they would vote for a continuing resolution that permanently strips the Affordable Care Act of its funding.","Correction: This story has been corrected to reflect that Sadie Weiner is a spokeswoman for Sen. Kay Hagan, not Sen. Mary Landrieu, and to clarify Hagan's position on a continuing resolution that defunds Obamacare.",5.0,-5.0,"[""5"",""4""]",,Right,Left,False
9f201984-65cd-42ab-b0ef-1df79f786d6a,House Democrats: Tea Party Has Officially Overthrown GOP Leaders,"WASHINGTON -- House Democrats have grown accustomed to the Republican majority passing legislation that won't stand a chance in the Senate, let alone make it to President Barack Obama's desk. But as the lower chamber prepares to vote Friday on a continuing budget resolution that defunds Obamacare, Democrats are declaring an official takeover of the House GOP by its tea party faction.","House Minority Leader Nancy Pelosi (D-Calif.) told reporters on Capitol Hill Thursday that she no longer likes to use the term ""Republicans.""","""That's the frustrating part -- there are a majority of votes in our chamber to pass legislation in all of these areas, but unless these bills are brought to the floor, we can't vote on them,"" Cicilline said. ""It's fundamentally anti-Democratic.""",5.0,-2.5,"[""5"",""4""]",,Left,Left,True
c8643b2d-a963-4e17-be5c-f3afd54aa4bd,The Obamacare circular firing squad,"“Nancy Pelosi is more well-liked around here,” an anonymous Republican aide bitched to National Review about Ted Cruz.","“In the United States Senate, we will not repeal or defund Obamacare. We will not. And to think we can is not rational,” John McCain told CNN.","Ever since Newt Gingrich became speaker, Republicans have developed a knack for making fiscal responsibility look irresponsible. The federal government currently piles up as much debt in a decade as it once took 200 years to amass. It took until 1987 for the federal budget to reach $1 trillion and until 1998 for the national debt to reach $5 trillion. The debt ceiling was $2.3 trillion in 1980, a number that would tank Washington’s credit rating today.",-2.5,2.5,"[""5"",""3""]",,Left,Right,False
f56ed8fc-456b-47ff-913c-07facaaeea00,House passes spending bill to defund Obamacare,"House Republicans passed their stopgap funding bill Friday to keep government open while terminating the new health care law, setting up a final showdown next week with Senate Democrats and President Obama who have firmly rejected the GOP approach.","The 230-189 vote, which split almost exactly along party lines, is the precursor to the big action next week, when the Democratic majority in the Senate is expected to strip out the health care provisions and send the bill back to the House — where Republicans will have to decide whether they can accept it at that point.","Copyright © 2018 The Washington Times, LLC. Click here for reprint permission.",5.0,2.5,"[""0"",""5""]",,Right,Right,True
14a46c4a-a46e-4c7d-8d29-56efc2c4056f,GOP Sens: Moore Should Withdraw If Accusations Are True,"Photo: Tom Williams/CQ-Roll Call,Inc.",Vice-President Mike Pence and more than a dozen Republican senators on Thursday called for Alabama Senate candidate Roy Moore to withdraw from next month’s special election if recent allegations of sexual misconduct with minors are true.,This post was updated to include Vice-President Pence’s statement.,-2.5,-2.5,"[""0"",""5""]",,Right,Left,False
d78a259b-534b-4b07-ab91-89ec624363b3,GOP tells Roy Moore to step down if allegations of teen sex are true,"Washington Republicans moved quickly Thursday to try to oust their candidate in the Alabama Senate race, former state Chief Justice Roy Moore, after a newspaper reported he had enticed an underage girl into a sexual encounter decades ago.","The Washington Post reported that a woman says Mr. Moore initiated the encounter in 1979, when she was 14 and he was 32. Three other women told the newspaper Mr. Moore pursued them when they were 16 to 18 years of age.","“There is no place in our party for sexual predators,” said SLF President Steven Law.",-5.0,0.0,"[""1"",""5""]",,Left,Right,False
16504ef2-5578-4012-8b7c-c444f8b4c423,"Alabama State Auditor Defends Roy Moore, Compares Him To Jesus’s Parents","Alabama Republican U.S. Senate candidate Roy Moore on Sassy leaves the Gallant Fire Hall after voting in the GOP runoff election September 26, 2017 in Gallant, Alabama. (Photo by Hal Yeager/Getty Images)",An Alabama state auditor defended Republican Alabama Senate candidate Roy Moore shortly after four women accused Moore of inappropriate sexual conduct in a Thursday report.,"Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact [email protected].",2.5,-5.0,"[""0"",""5""]",,Left,Right,False
748838dc-c056-408e-a9f4-d92268ce423c,The Mary-Joseph Defense and Other Strange Arguments From Roy Moore Loyalists,Photo: BSIP/UIG via Getty Images,One of the stranger aspects of the sexual-predator scandal that has suddenly engulfed Judge Roy Moore’s U.S. Senate campaign involves the widely varying defenses his camp has offered.,"With each denial of culpability and each association of his accusers with Satan, Moore is making any later tearful confession of mere sinful human failing unlikely. And even if he manages to execute an about-face and to elicit expressions of forgiveness for his behavior, it’s doubtful Alabamans are going to want someone in the Senate who is as creepy as the Post story paints him as being when he was a grown-up prosecutor looking for love in exactly the wrong places.",2.5,5.0,"[""0"",""5""]",,Left,Left,True
1ef62b29-032b-4b69-a7fc-50279895cfd4,Moore’s Troubles Could Open a Door to a Democratic Senate,Photo: Scott Olson/Getty Images; Whitney Curtis/Getty Images,"It is too early to predict what effect today’s new allegations against Alabama Republican Senate nominee Roy Moore of predatory behavior toward underage girls might have on the special general election that will be held on December 12. Moore’s immediate reaction was to deny everything and claim the story was “a desperate political attack by the National Democrat Party and the Washington Post,” the media outlet that ran the story. But despite Moore’s carefully cultivated image of religiosity and moral probity (he is sometimes called the Ayatollah of Alabama), the allegations are numerous enough, detailed enough, disturbing enough, and, well, creepy enough to cause him some serious problems unless they are somehow discredited.","Theoretically a GOP-backed write-in campaign is a possibility, but those rarely work, and there’s not an obvious substitute candidate with the name ID and party-wide support to pull it off (unless Jeff Sessions decides to surrender his Cabinet position and reclaim his old seat). More likely, if Moore is shattered by this story, it will cost the GOP a Senate seat and make 2018 more perilous.",2.5,-5.0,"[""0"",""5""]",,Left,Left,True
288875e9-080e-44b0-8098-f9b66e26a141,It’s Likely TOO LATE For Moore To Drop Out,"FAIRHOPE, AL - SEPTEMBER 25: Republican candidate for the U.S. Senate in Alabama, Roy Moore, speaks at a campaign rally on September 25, 2017 in Fairhope, Alabama. Moore is running in a primary runoff election against incumbent Luther Strange for the seat vacated when Jeff Sessions was appointed U.S. Attorney General by President Donald Trump. The runoff election is scheduled for September 26. (Photo by Scott Olson/Getty Images)","It is likely too late for Republican Senate nominee of Alabama Roy Moore to step down, The Daily Caller News Foundation has learned.","Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact [email protected].",5.0,-5.0,"[""6""]",,Right,Right,True
1f0bc0f5-c7ca-4c39-abc7-1190fafa5cf7,Senate Republicans Call For Moore To Drop Out If Sexual Conduct Allegations Are True,"Republican candidate for the U.S. Senate in Alabama, Roy Moore, speaks at a campaign rally on September 25, 2017 in Fairhope, Alabama. Moore is running in a primary runoff election against incumbent Luther Strange for the seat vacated when Jeff Sessions was appointed U.S. Attorney General by President Donald Trump. The runoff election is scheduled for September 26. (Photo by Scott Olson/Getty Images)","WASHINGTON — National Republican Committee Chairman Cory Gardner declared in a statement Thursday that if sexual conduct allegations against Alabama Republican Senate candidate Roy Moore are true, Moore should drop out.",Follow Kerry on Twitter,-5.0,0.0,"[""1"",""5""]",,Right,Right,True
826a3401-d380-425b-af61-93c768a9266e,"Trump condemns ‘white supremacists,’ vows ‘justice will be delivered’ in Charlottesville attack","President Trump on Monday specifically condemned “white supremacists” and “neo-Nazis” in the wake of deadly weekend clashes in Charlottesville, vowing “justice will be delivered” to the perpetrators of that ""racist violence.""","The president, after meeting with Attorney General Jeff Sessions and FBI Director Christopher Wray in Washington, said his Justice Department has opened a civil rights probe into the deadly car attack on Saturday.","""No matter the color of our skin, we all live under the same laws, we all salute the same great flag, and we are all made by the same almighty God,"" Trump said.",5.0,-5.0,"[""5"",""4""]",,Right,Right,True
85dba37d-68fb-4aa6-8e3a-c6e2d9663c76,Trump 'seriously considering' a pardon for ex-Sheriff Joe Arpaio,"EXCLUSIVE: President Trump may soon issue a pardon for Joe Arpaio, the colorful former Arizona sheriff who was found guilty two weeks ago of criminal contempt for defying a state judge’s order to stop traffic patrols targeting suspected undocumented immigrants. In his final years as Maricopa County sheriff, Arpaio had emerged as a leading opponent of illegal immigration.","“I am seriously considering a pardon for Sheriff Arpaio,” the president said Sunday, during a conversation with Fox News at his club in Bedminster, N.J. “He has done a lot in the fight against illegal immigration. He’s a great American patriot and I hate to see what has happened to him.”",Trump has not granted any pardons so far in his presidency.,5.0,-2.5,"[""5"",""3""]",,Right,Right,True
a102e156-938d-4dd0-bba6-f07a334d238f,Trump Pondering Pardon for Racial Profiler Joe Arpaio,Photo: Scott Olson/Getty Images,"On Sunday, while the president was fielding advice about what, if anything, to say concerning lethal racist violence in Charlottesville, he was also facing another quandary: whether to pardon former Maricopa County, Arizona, sheriff Joe Arpaio.","No, the president’s much-delayed and apparently grudging denunciation of racism today is not going to allay doubts about his ability to look at nonwhite Americans and see fellow “patriots.”",-5.0,-2.5,"[""5"",""4""]",,Left,Left,True
4fc33e1d-cab8-42b2-8edd-1550e1ce62c5,Celebrities Slam Trump After He Condemns Hate Groups,"HOLLYWOOD, CA - APRIL 12: Singer/actor Cher attends the premiere of Open Road Films' ""The Promise"" at TCL Chinese Theatre on April 12, 2017 in Hollywood, California. (Photo by Kevork Djansezian/Getty Images)","Celebrities blasted President Donald Trump Monday after he called out the “KKK, neo-Nazis, white supremacists, and other hate groups” following last weekend’s violence in Charlottesville, Virginia.","“We ALL must be united & condemn all that hate stands for. There is no place for this kind of violence in America. Lets come together as one,” the president tweeted.",-5.0,2.5,"[""1"",""5""]",,Left,Right,False
69e45b8f-5257-437e-a635-255e67dbdbb6,CEO Leaves White House Council Over Trump’s Charlottesville Response,"Merck & Co. CEO Ken Frazier (R) listens to U.S. President Donald Trump speak during a meeting with manufacturing CEOs at the White House in Washington, DC, U.S. February 23, 2017. REUTERS/Kevin Lamarque - RTS100JV","A CEO that served on President Donald Trump’s council on manufacturing announced his resignation early Monday morning, due to Trump’s response to the violent protest in Charlottesville, Va.","Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact [email protected].",-5.0,5.0,"[""5"",""3""]",,Left,Right,False
60b4c29e-e41c-404b-80d7-e465346c2684,SAY IT: People Beg Trump To Clearly Denounce White Supremacy,"President Donald Trump had a chance to explicitly denounce white supremacy and racism on Saturday after violence broke out at a white nationalist rally in Charlottesville, Virginia, leaving three dead ― one 32-year-old woman, who was struck by a car, and two state troopers, whose helicopter crashed outside the city while they were responding to the situation ― and at least 35 others injured.","But instead of specifically criticizing members of the Ku Klux Klan, the white supremacists or the neo-Nazis who brought torches and bats to the rally, Trump blamed the unrest on “many sides.”","Yet, it was attributed to an unnamed spokesperson and still did not come from Trump himself.",-5.0,-5.0,"[""1"",""5""]",,Left,Left,True
a2934c1c-1dd7-4ff2-8f85-d4f56dfabad8,"Donald Trump slams Ken Frazier, Merck CEO, for quitting manufacturing council over Charlottesville",President Trump slammed Merck CEO Ken Frazier for quitting the president’s manufacturing council on Monday.,"“Now that Ken Frazier of Merck Pharma has resigned from President’s Manufacturing Council,he will have more time to LOWER RIPOFF DRUG PRICES!” Mr. Trumptweeted.","Copyright © 2018 The Washington Times, LLC. Click here for reprint permission.",2.5,-5.0,"[""0"",""5""]",,Right,Right,True
99e6d813-5daf-47b8-af2b-a0366bbf6606,Trump Should Emulate Buckley and Tell Racists: ‘I Don’t Want Your Vote’,Photo: Bettmann/Getty Images,"The president may or may not hold a media event after returning to Washington today. He may or may not use his Twitter account to say the sort of words most Republicans are begging him to say about the racist provocateurs who strutted their lethal stuff in Charlottesville on Saturday, and who are planning an assortment of additional events next weekend to exploit the brouhaha over Google’s diversity policies. This morning, Trump’s only apparent expression of interest in the Charlottesville story was to blast the CEO of Merck for resigning from the president’s American Manufacturing Council to protest the White House’s moral myopia over the violence.","But words matter, too. And Buckley’s rebuke stands as a pretty good example of how politicians can stop being coy about despicable people in their ranks. Trump should emulate it if he ever gets around to addressing the nasty racists who adore him.",0.0,0.0,"[""5"",""3""]",,Left,Left,True
83c83b16-348b-4b38-90d1-978fea31edde,Trump Lashes Out At Merck CEO Who Stepped Down From Manufacturing Council,President Donald Trump attacked the CEO of Merck for having “ripoff drug prices” after he stepped down from Trump’s manufacturing council due to the president’s tepid response to violence surrounding a white nationalist rally.,"“I am resigning from the President’s American Manufacturing Council. Our country’s strength stems from its diversity and the contributions made by men and women of different faiths, races, sexual orientations and political beliefs,” Merck CEO Ken Frazier said in a statement. “America’s leaders must honor our fundamental values by clearly rejecting expressions of hatred, bigotry and group supremacy, which run counter to the American ideal that all people are created equal. As CEO of Merck and as a matter of personal conscience, I feel a responsibility to take a stand against intolerance and extremism.”",Updated with Trump tweet from 6:09 pm EST.,0.0,-2.5,"[""0"",""5""]",,Left,Right,False
acf1b79e-3649-4285-899c-a1e37018581a,Donald Trump Says Transgender People No Longer Allowed To Serve In Military,WASHINGTON ― President Donald Trump tweeted Wednesday that transgender people will no longer be allowed to serve in the U.S. military “in any capacity” ― a stunning reversal of an Obama-era policy that affects thousands of service members.,"After consultation with my Generals and military experts, please be advised that the United States Government will not accept or allow...... — Donald J. Trump (@realDonaldTrump) July 26, 2017","Trump dodged the draft a total of five times, once arguing he couldn’t serve in the U.S. military because of bone spurs in his heels.",-5.0,5.0,"[""5"",""4""]",,Left,Left,True
f85c15d1-ca42-4c76-9859-c3975ebdfda4,Trump announces ban on transgender individuals serving in military,"President Trump touched off a firestorm Wednesday after tweeting that he wants to ban transgender people from serving in the U.S. military in any capacity -- citing advice from his ""generals"" and medical costs.","In a series of tweets, he wrote:","Fox News' Lucas Tomlinson, Christopher Carbone and The Associated Press contributed to this report.",0.0,2.5,"[""5"",""4""]",,Right,Right,True
b272b82d-9a03-404a-990c-f305dc8f3050,Hookstead’s Hot Take: Transgender People Don’t Belong In The Military,"A U.S. Navy SEAL fires his M-4 assault rifle during a training session with Iraqi army scouts July 26, 2007 in Fallujah, Iraq. The SEALS are training Iraqi forces on advanced combat techniques as part of the American effort to build up the Iraqi military. (Photo by John Moore/Getty Images)",President Trump made some major news Wednesday morning when he announced that he was banning transgender people from the armed forces.,Follow David on Twitter,0.0,-2.5,"[""5"",""3""]",,Right,Right,True
7e1018e3-1987-435d-9dae-89271db05784,DNC punishes Sanders campaign for accessing Clinton voter data,Vermont Sen. Bernie Sanders' presidential campaign has been punished by the Democratic National Committee (DNC) for improperly accessing voter data compiled by Hillary Clinton's campaign.,The Washington Post first reported late Thursday that Sanders' campaign manager had acknowledged a low-level staffer had viewed the information and was fired as a result. The Post reported that the DNC has told the Sanders campaign that it will not have access to the party's master list of likely Democratic voters until it provides an explanation and destroys any copies of Clinton campaign data that it posesses.,Fox News' Whitney Ksiazek and Mike Emanuel contributed to this report.,-5.0,2.5,"[""5"",""3""]",,Left,Right,False
e871cd41-e5ec-4029-819b-1159e6ec6f9d,Bernie Sanders Says He’s Already Started Writing His Inaugural Address,"This is a preview of the eighth installment of '16 And President, the Huffington Post series that takes you behind the scenes for a day in the life on the campaign trail with the candidates running for president.","PORTSMOUTH, N.H. -- He may be a big underdog against Democratic front-runner Hillary Clinton, but Sen. Bernie Sanders (I-Vt.) hasn't let the challenging odds stop him from drafting what would be his first speech as president.","Watch the video above for a preview of the latest installment of the HuffPost series, '16 And President.",0.0,0.0,"[""1"",""5""]",,Left,Left,True
334e87e4-adad-44d4-9754-87f39797f2c1,Bernie Sanders’ camp suspended from DNC voter database after viewing Hillary Clinton data,The Democratic National Committee has temporarily cut off Sen. Bernard Sanders‘ presidential campaign from accessing its voter files after a staffer viewed private voter information compiled by the campaign of 2016 Democratic rival and former Secretary of State Hillary Clinton.,"Mr. Sanders‘ campaign has fired one staffer over the incident. His campaign manager blamed the software vendor hired by the DNC for a glitch that enabled the access, according to The Washington Post, which first reported the news.","Copyright © 2018 The Washington Times, LLC. Click here for reprint permission.",5.0,0.0,"[""1"",""5""]",,Left,Right,False
1ef31032-b22b-46fe-a565-7b139197e35f,Sanders Staffer Fired After Improperly Accessing Clinton Voter Data [VIDEO],"Democratic presidential candidates Hillary Clinton and Bernie Sanders wave following the First in the South Presidential Candidates Forum held at Winthrop University in Rock Hill, South Carolina in this November 6, 2015, file photo. REUTERS/Chris Keane/Files","Josh Uretsky, Bernie Sanders’ data director, was fired after he improperly accessed confidential voter demographic information that was collected by Hillary Clinton’s campaign.",Follow Steve on Twitter,-2.5,-5.0,"[""0"",""5""]",,Left,Right,False
2c8e5808-f80d-49f4-9f41-4e421ac4938d,Jim Webb: ‘The DNC Is Nothing More Than An Arm For The Clinton Campaign’,"Former Democratic presidential candidate and Virginia senator Jim Webb backed [crscore]Bernie Sanders[/crscore] in his fight with the Democratic National Committee on Friday, saying: “Good for Bernie. The DNC is nothing more than an arm for the Clinton campaign.”","Good for Bernie. The DNC is nothing more than an arm for the Clinton campaign. https://t.co/nI0Ua2BPwE — Jim Webb (@JimWebbUSA) December 18, 2015",Follow Alex on Twitter,-2.5,5.0,"[""5"",""3""]",,Left,Right,False
e728057a-b25d-4533-ba3c-a6d214c588d7,DNC Chair: We’re Treating The Sanders Campaign The Same Way We’d Treat Hillary… If She Did Something Wrong [VIDEO],"U.S. Democratic presidential candidates Senator Bernie Sanders and former Secretary of State Hillary Clinton talk before the start of the first official Democratic candidates debate of the 2016 presidential campaign in Las Vegas, Nevada October 13, 2015. (REUTERS/Lucy Nicholson)",Democratic National Committee Chair [crscore]Debbie Wasserman Schultz[/crscore] claimed the party would suspend access to voter information if the Clinton campaign improperly accessed the Sanders campaign’s proprietary voter information.,Follow Steve on Twitter,-5.0,2.5,"[""5"",""4""]",,Left,Right,False
43215186-749f-4e92-9d78-7286f8177ef3,It's Almost as if the DNC Doesn't Want People to Watch Their Debates!,"As noted in today’s Morning Jolt, there’s another Democratic debate Saturday Night — up against a football game, the new Star Wars movie, and the last Saturday before Christmas, full of holiday parties. Gee, it’s almost as if the DNC doesn’t want people to watch!",Bernie Sanders’ Campaign Teaches Hillary a Lesson About Server Security,"Mr. O’Malley, who has been the most vocal about the timing of the debates, complained about the issue in August. “They’ve scheduled it during shopping season, December 19th,” Mr. O’Malley said. “I don’t know why that is. I think it’s out of a false sense that they have to circle the wagons around the inevitable front-runner.” A spokeswoman for Mr. O’Malley’s campaign said that avoiding prime-time debate slots was a way for the Democratic Party to “protect” Mrs. Clinton, and that it had given Mr. Trump and the Republicans a better platform to express their views.",2.5,2.5,"[""5"",""4""]",,Right,Right,True
0294a28d-68cd-4001-857e-f1656a4b3495,Sanders Campaign Sues DNC For Shutting Off Access To Voter File,The Bernie Sanders presidential campaign is suing the Democratic National Committee over the party’s decision on Thursday to revoke the campaign access to data maintained in its national voter file.,"In a complaint filed in federal court late Friday, the Sanders camp claims that the DNC failed to give proper notice before suspending access to the file — a move which the campaign says will cost it at least $600,000 a day in lost donations.",Follow Chuck on Twitter,5.0,-5.0,"[""6""]",,Right,Right,True
36b2a365-18da-47ec-80ca-0925a7b38257,"James Comey, FBI director, reopens Clinton email investigation","The FBI has renewed its investigation into Hillary Clinton’s secret emails, Director James Comey told Congress in a new letter Friday, heightening the stakes for the Democratic presidential nominee with less than two weeks before Election Day.",Mr. Comey said his agents learned of new emails “pertinent” to their probe while working on an unrelated case. He said his agents need to review those messages to see whether they contain classified information and whether they affect his previous decision.,"She belatedly turned over some 30,000 messages she deemed government-related, but the FBI recovered thousands of others she didn’t — including some that contained classified information.",0.0,2.5,"[""0"",""5""]",,Right,Right,True
56ff2801-dffa-41dc-b405-a796b4a7d782,The Latest Phase of the Clinton Email Brouhaha Won’t Save Trump,Photo: Joe Raedle/Getty Images,"I don’t know what is contained in the emails allegedly found on Anthony Weiner’s electronic device, which occasioned the “review” and the heads-up the FBI felt constrained to give Republican committee chairmen in Congress 11 days before a general election. Neither do you. So any hard predictions of what the incident might mean politically are simply not in order.","On the other hand, the new email story — unless the FBI or press leaks take the air out of it right away — is a heaven-sent opportunity for the Trump campaign to convince its supporters he can still win, and that his ranting and raving about Clinton’s supposed criminality is being vindicated. It won’t get him 270 electoral votes, but it could boost Republican turnout enough to make a difference in down-ballot races, and maybe make the evening of November 8 suspenseful, even if fears of voting-machine hacks or Trumpian violence prove fanciful.",5.0,-2.5,"[""0"",""5""]",,Left,Left,True
